,tau,fees_R_X,fees_R_Y
163,198510,0.0000042695434947480983862038145376111609110823239843334,2678.3014507717021765261862590860694964862602091068
164,198520,1.79401732224567447417883322260957456539771381883E-7,87.2352679284860558276357473010396718832411365405
165,198530,-0.000001104400513472309368250101530486857210788142798106,-555.1403076642258211988709747988875144383718659643
166,198540,0.000001072235125052564306060515995713821185941599521548,538.6129668162234030594513349865011363208195172842
167,198550,4.5230329512404240488287049706688944033577901652E-8,23.0186664488234699735344414956582627910771358542
168,198560,-0.000001056539034266002520211685252842983724241636347152,-535.3800619303382730837626477001524644066370414560
169,198570,2.42258722634028623854609193485787153892186942810E-7,105.4621221469415318132520104481621626225080292132
170,198580,-3.96715268192670397524596659424157936637395755389E-7,-173.8880451238052577792574497840812045917473190202
171,198590,0.000001228082488973907044373405350577544440364521004887,612.5946780261115692521200583707239715421438816611
172,198600,-0.000001000467158058154075230847420549256622722184167500,-512.4426082497132253275051781187668902836448494692
173,198610,-1.08022455555530032709693443727010046465418600422E-7,-47.4209966405676506692984241543506309991447862575
174,198620,-3.13165530939927533414541985693150432775403202720E-7,-166.0425036562939567712722578467264458817751481895
175,198630,-0.0000030000138808074477162293493210094857662392151139867,-2031.2934431265827955761093177976486748117714111179
176,198640,0.0000035548129667959003855484869906744075939981975843497,2302.9015160785712482182859552835763842452394262354
177,198650,1.985497294330546806105983667922249358529170702E-9,0.8387858177240816060540824206185051521055015643
178,198660,2.7689011202591789960496398773605015130585236577E-8,12.0937762814730558033060543918774577649091177820
179,198670,-1.9749993077541034854683615252227105646755776732E-8,-8.7172434192104872306014771695916875258386589217
180,198680,-3.31817016018423708688127836657280599287779485495E-7,-148.5916068392693642336440049395927272186209858478
181,198690,-0.0000036636534974452644861545647186621869623765012919900,-2375.8300608690985047806442517878225072006605607491
182,198700,2.35098425011839848659158069650262364049093735146E-8,10.1336657605505048392314652794844650216533274847
183,198710,2.663521743428975804960298189174588889126826636398E-7,132.6213975302697466019105369388901276068715718907
184,198720,-2.427566790981906448943089764411255802394582677187E-7,-122.5892767639366099606696800565590993841497560499
185,198730,1.43922159141075697732484334723312901183559748689E-8,6.1630331185158943996101148008357504737381341182
186,198740,-4.1143891513935194338460644703512999346528954419E-9,-1.8482478151458483269778320744630618775289201119
187,198750,1.19832105405848991995769177923282350714238431210E-8,5.1291900093143442597538136711585739276952945873
188,198760,2.18292742431858649908166279264002950043565663317E-8,9.4293604576404798756769994240096828938794883828
189,198770,1.15765869913141670340641813311499878856228370934E-8,4.9990415550138253766482930354580192023882810312
190,198780,1.4842370302782224605063777654446938274735056565E-9,0.5691263920494728326003684360856345185357102953
191,198790,-0.0000089236079900026945471964857320767503261501910312173,-2855.2878148679805170344515317477592979696123067603
192,198800,0.000013481802460571391022528258735418055662709253220657,5691.0909454031701691664990024962147092010255411513
193,198810,-6.11235901851358806140055715759846148073886838255E-7,-332.1004300599667054774370807733669086516261906143
194,198820,-2.10391828621818571225606546942796456281242815527E-7,-93.5305877828599632866307462995055053124018216570
195,198830,-0.0000036786615571010070762277031758266541056121185259840,-2385.1917004693644040310899456320683748568714358823
196,198840,0.0000047133603172889773279619101811955903300198485228460,2916.0758468856671964112235321556666612104922315221
197,198850,-0.0000044753555753066041379531040010397851938495869143718,-2796.4995041963987049029188215225139111825468537248
198,198860,0.0000035634412617578063044288350953335625646511951163478,2320.1036987044292242890327134890028627889910626776
199,198870,-0.0000035444769826971822233962834858138459826112572748155,-2311.8966684919285722674683674553819217225736283268
200,198880,0.0000029037855338746982062678011418464584645930366037105,1971.4056938233752100192500155403648301594253040804
201,198890,-0.0000028827515188569019695596716747214331827769662480111,-1962.2841829165465083687454125285571037111321397726
202,198900,2.377315709376178170959820447599831238969783784384E-7,116.8423643446485881347885707831411683377078747611
203,198910,-2.153824071874112385413425119100227791061912327908E-7,-107.1314741462864171153626437140981667748477843355
204,198920,0.0000034987328212123967384183784145700612566079651739955,2291.6138888528278008459914291494564281287159576378
205,198930,-0.0000034877638763136437487141243770829112494275697728458,-2286.8339402892127306570400418586572720183779590801
206,198940,0.0000035035807360175696919731600172027183075043589500918,2293.7383348198512177972289849043688943013052685068
207,198950,-0.0000034712860783840995204736499589142785111970519301985,-2279.6636000659595849351222347120248424201909845110
208,198960,0.0000036148564077772378968212188957929945875613328963585,2343.6467031643226036362592166159214944532544653760
209,198970,-0.0000038130665257759503098870541353379075838200963134599,-2445.8628845086934366929463847742716675954215721512
210,198980,3.509127698932678741249489939374895242663007005679E-7,175.8313005501288963187880165348712448716822532408
211,198990,-1.104732268001238340627518908291890488383387379007E-7,-55.1374634433744869804599546969603655049672972364
212,199000,1.041904378214868382660806273166755964623989379642E-7,50.1704135938217529972654622365042241101500222118
213,199010,-8.39755959347246761663116236355174620350951218847E-8,-41.2959793209888043865810506809183660193040057368
214,199020,0.0000035133558891633078383300314502132109679181571569122,2298.6475675659459379500871393050359403359852805140
215,199030,4.9103896636156114662927542121482671921881432811E-8,21.9588282249642635253205022685973708542003923886
216,199040,-8.3547737710793022640211618624452188458159947655E-8,-37.5306407593532991004413815255506671592223118933
217,199050,-4.1134108157629200930710513821959156592955629968E-8,-18.5987460609985504405640879177645335292288692895
218,199060,1.32936099197094349666618846840536206853831695184E-7,59.7808430026054936479185956588440341092036502974
219,199070,-1.65226685450803925816318088267152468462206518932E-7,-74.9436068698056633155016433351525472055990771430
220,199080,1.35746564537342063508253592735365198465130278619E-7,61.6481470455897783353006869827808536828083357148
221,199090,-6.2877452824306395305934447913829932169185922934E-8,-28.3665552426846427936458781410551349743335735207
222,199100,-0.0000036314371924617390034945060494745389038698370918576,-2365.4051036523517891678976147361566835233509393404
223,199110,0.0000044549998255850110855315682090693399962475674486706,2803.6714672299875589360036106862553866350733403081
224,199120,-0.0000040073778953075731735256615014742866689793191171213,-2578.6731755029381837218868414406293961625720353545
225,199130,-4.034438799875142812578720489987152936236207118786E-7,-204.5481181019180885906620155890847285553764032845
226,199140,0.0000036515560133075412813604194403716184671908091838519,2373.8305964320980725926328522575801955647698060096
227,199150,-3.24823575191855820144159907185420540690440160480E-7,-175.1894360541619678771545163776402873187637737001
228,199160,-0.000001684195740110665451948632087350590150088161681800,-1112.5334100664206545036416221228715864092265515373
229,199170,0.000002021020005250648198726646848656477413497307380738,1293.0744518321867223357972480523246338376328114877
230,199180,-3.9674303231132704090711794419499885579095093733E-8,-17.9882279453806879848938206811049349151990870264
231,199190,-0.0000033814347757262467540101477080699054174091662911572,-2239.6254345342352931691105013687422842351493831736
232,199200,0.0000028835599312896264554391382805109237596425582592282,1966.7009287880822957295775458593202850233193524404
233,199210,-0.0000026357542840030294263850641916878651209582446647981,-1845.1423954408123929117315090874997134472147524591
234,199220,-3.984827890839958759943237480337791309294184647015E-7,-202.1965862599879227512024471784294328114725434566
