,tau,fees_R_X,fees_R_Y
218,199200,0.0000028835599312896264554391382805109237596425582592279,1966.7009287880822957295775458593202850233193524404
219,199210,-0.0000026357542840030294263850641916878651209582446647977,-1845.1423954408123929117315090874997134472147524592
220,199220,-3.9848278908399587599432374803377913092941846470151E-7,-202.19658625998792275120244717842943281147254345660
221,199230,9.6140766396218000322358493650848822949553411172201E-9,4.3175954272995005038940912355035226959091934633535
222,199240,0.0000035291067377265415467096240406857044182001661550004,2318.3659125473424822917508606471839792158501507640
223,199250,-0.0000035167130588916785478151071438489143115270514019168,-2312.8385975709774472762301510949383415914272545222
224,199260,1.1269686069977241233792002019042030362317689610374E-8,4.7549055792241042142232450190781957094897876862955
225,199270,1.7435669846731022147372312236750104389552652875726E-8,7.9151457131805723038023760826989724885101318855474
226,199280,2.2436088094277195602520921737657305814263119908009E-7,114.22441648226992894802323416602035557570445185499
227,199290,1.8303459358297922272316751327828488622167454785829E-7,92.326231157968826634701727596802892113043539723716
228,199300,-3.8624083421567030189519352080148813324840042620863E-7,-197.02829863063821278019458694852881706052217792079
229,199310,1.5937934651110678119481344702869598380643822068720E-7,83.050017977030673566685220767255168608619908947906
230,199320,-1.4299755780046307342727133912812111403369182748318E-7,-75.624213474362076617278135130391607629781360677373
231,199330,0.0000035653975542672231769845882021274365086927385374021,2335.8063928457001337559684911746622879534969894787
232,199340,-0.0000010248473546951342824858955207615125069985210135129,-606.83219925751467260485990900460442275618535872227
233,199350,-0.0000025194067975184260119924226456438760203464363582515,-1719.3667956754675540494855156946337341310792488309
234,199360,0.0000017641590450000674555588344264825461141498248336290,1164.5258737594458949715303578026674585673552675781
235,199370,-0.0000017509459118970385930886965547424185505100041288466,-1158.5046976057754206686160237472746768553941248371
236,199380,0.0000035458786188742712664252944059344055626839087607445,2326.9546489036216201565687207367912961949158083455
237,199390,-0.0000035338953388010409934564027899528371848435761637357,-2321.4822599820800562768731366677090093528491623154
238,199400,0.0000041085257115325107608782734311525563933748054007131,2643.3343762571959160816841960296343056547239762890
239,199410,-0.0000039041017863796266033388921132547448941863279772052,-2538.4146043298170025388680068516005762115822676397
240,199420,-1.8242415458688814888701091807406943370323765002008E-7,-94.826928494772094150615527482010966417549660053356
241,199430,4.5961301870174309057610862392445747101849726178112E-9,2.1109156228791568631999952406641558226873411605821
242,199440,6.8298453278274794744359231489920302722846896131565E-9,3.1271859586230646011738419070737287949796176631258
243,199450,1.8045906869340075472990460038904751718413570522117E-7,93.945805831195803272533112781930116019397879469181
244,199460,0.0000033339798034408781192082579511300080198504357454513,2218.6016506815933588291765413925288261704343364653
245,199470,-0.0000034991415253386917341823447272495277727758204973613,-2305.5097447312068630998393604747003274586593119920
246,199480,4.7730233742077465924892551965836798492044230794221E-9,2.2012988377353568368731061242873913122194455193234
247,199490,1.9037104937603045056213136161811683499333376510742E-7,98.448536132954379503759038073364103903145773244510
248,199500,0.0000038485388653420599863513688111272146255757781833614,2511.9583371194742368824538771554541105550207165013
249,199510,-0.0000038407889265887682490717170785233925212947679331034,-2508.3886205839403546680655616801301441839564470099
250,199540,0.0000030103260426505681352742229181602396725020538649124,2041.9237099013342329502129310486953150825509156492
251,199550,-0.0000030568664679232388690193945343407856631030150833799,-2065.7336635432131859827962709237426129896373410847
252,199560,7.3973200025543429356813734891684124475645922064670E-8,36.778162702506687445075878775427435072587882845024
253,199570,-1.8271169428000887987712068056923786479757288492944E-8,-8.7427823867901170374283552630570735549561270954545
254,199580,-1.7211870913715270333521034290623388581066061606349E-7,-89.928200822668280636927803318002155085207069363977
255,199590,1.7984807240187813345555664366038373869581381197853E-7,93.532028858316625504990945759994614567924714959232
256,199600,-0.000013670539937511051197502743561637365072253454084003,-5784.7540944304795223928295855878869747704139917781
257,199610,-0.0000058958262548313277440263603309996016176306798620107,-717.61114877532257109701556080558542391990545348095
258,199620,-1.0691085178491383935394292030319457660741757159520E-9,-0.35360110511015435415125811115338579461876457004099
259,199630,1.6573988885270934094648700321705535245000330467366E-7,86.937248436862212151424722082568276377952033792733
260,199640,0.0000091503274036096957911538454989189238909232465064973,2895.7333235556119491125812531657590482359098065285
261,199650,-0.0000093393824109415590429733994254381425162388717679797,-2993.6159413281387710758365821553109566820681105201
262,199660,-0.0000037322819445111950873733800661038695265930201343142,-2454.9770885688989743530514854048230932506339856326
263,199670,0.0000037355211845211254567653760644383062834827025317677,2456.4363115199376818784075551304972123142897990543
264,199680,-0.0000012596734428631691743728129172418466216247554650916,-887.34118566955222831718185340567951277019390982062
265,199690,0.0000012437984207243538042680557034766068998481484782432,879.94702126905313032296159509583873366693049640750
266,199700,0.0000059520671755749236502281113463166084045240095577869,743.66740317527717716894380432165324832535315647937
267,199710,-0.0000059700888507969730820997070161011205141084855390990,-752.18378398037423433257009905459146812379268439808
268,199720,-0.0000027936005021089004174483712031039461736450149849955,-1927.3750171596646895964583748014047255894676056987
269,199730,0.0000087891791642190153946748973685165270786321889897192,2691.6084247801360976536458988527018293720769839792
270,199740,-0.0000061494271202750872761163378962491924162132800156461,-843.46873350193904237092653168865393487200007596204
271,199750,0.0000061596868180355558619632380300947720457112947760273,848.30783039148752855805886777428599478393085467921
272,199760,-0.0000092794049763178818465057890591196394984346936665148,-2959.8093714628114078011189681254070809280865516895
273,199770,0.0000092894622129264146429926778442314561657309566502424,2964.5726175367714392331569548453677732905412155413
274,199800,-0.0000025075330152593242389568775458689183210588701398819,-1758.0280042666835864032029484690652091950808419471
275,199810,0.0000084150913396223886964350880654485886294109296127886,2472.1628312284507429715917355223149885323121298988
276,199820,1.7892256882677565096203936843203416781684651317576E-7,93.239824999783638175931304994237228695828335678694
277,199830,-0.0000061035694756912320519209518303662066415283927659937,-815.51581141425195168809491255546371914255385913233
278,199860,-0.0000023558715867020866051750433091120669496713812728959,-1665.6846395473093833230209917478220556601426958001
279,199870,0.0000023431084442562323839742725119102228497186786895258,1659.5700120968735935983617104242944874917855358422
280,199880,1.5350234050036207579202971079944753659681282996087E-7,81.036695768881015260668793029565807132196173790296
281,199890,-1.6578989911035323645921720278504105114917776731409E-7,-86.934733812436958351384895898441855964749743611896
282,199900,0.0000075624766451843981070299945827434777017633906985475,1822.5239163704549214008058458491699135968785144402
283,199910,-0.0000013865863615484307955778737025226304288364046758105,-972.23273764092270377531708520311746663432539507598
284,199920,1.2902653883239270821230882529992478307673207958674E-8,6.0454839400142221719507988295899728427358794155544
285,199930,5.9652970625112889543950147743140160342322806131584E-9,2.8725195715936948753533244387760477253356212081690
286,199940,0.0000030339160717486513685679828803570728918021999649839,2066.6779654022799463482229507672457085696198299826
287,199950,-0.0000030221369407066606286406053739888780329757277091113,-2060.9972665962855845123316947832310437996633037033
288,199960,1.0860529051552358331556576575527437073036763067302E-8,5.2714674189664697411216566824927641116144882859747
289,199970,5.7450793931049647908599488730543504350840378473659E-10,0.25425760107623960174217352317680779670010424604370
290,199980,-0.0000086958709601768869017549601667297026826063262370575,-2610.8504652382165592663546720828125555976092721132
291,199990,0.0000087077858003552525238953909475890390057300562595358,2616.6196278530441627703603405086348064066513213431
292,200000,0.0000036189445718036278973708959271430591283692429904632,2403.0243182933723791190285062322854599618929791897
293,200010,-0.0000099058581749470053213165901195993942722541759885424,-3306.8258346631461026266406493735105776935470586856
294,200020,0.0000063078301201119142743900381785160074246220784622654,913.93885345275079395912284400991592399828397153840
295,200030,-0.0000063270975211580096631331346112953550867427248873927,-923.40227884775904122054031502340079752815427981471
296,200040,-0.0000031584623100128294711901885006208120048213072744037,-2135.5441589335511206725499483356570449131119925302
297,200050,0.0000093470363363211745393446924130697760065676458435144,2985.2251032136822229266730937802964221817560991175
298,200060,0.0000036995176005214409737912675745518148687703450559368,2446.9412858465594295678227736704510982910705037012
299,200070,-0.0000035369728386268459373636630494538270807964845752849,-2361.3761394393613403101702150235394647098332641428
300,200100,0.0000031276402404465991167374458862791056532275452958738,2120.7115110594029351965646728942479246755012939897
301,200110,-0.0000032699583531352020786332513664164301572969067468577,-2196.2360841557143284786778909681589903473926311937
302,200140,1.2089058197684304339553794285046597788438503456072E-7,63.586738094381938580904017138797454381821497926384
303,200150,-2.6199904602313327981635027756230629113480840685082E-7,-138.49385213498573719582590171470312855438888128351
304,200160,0.0000036856682148942925897959415803164608561606271244603,2441.6606129674868107693874093067997154944352749101
305,200170,-0.0000035203368019150182307851242712978709732888981170904,-2354.8229256036667714448534603704812424350230614878
306,200180,0.0000029806073036321712128933028731510329751665793816554,2041.4936780077491544683989620296329473240843645550
307,200190,-0.0000031176643369523691559965492479671447688489052077368,-2114.3781611638478473302069000810231801655205695513
308,200200,-0.0000063842624629924349486745072635899040973523202099597,-945.60781204645698321212040164187249192256773974655
309,200210,0.0000065455798897929387211494571557332292689792722300205,1030.4890274504328160586942258067628032443530690493
310,200220,0.0000030784233623966006835240525333293405726295719940443,2096.4807534834721354946150060706207132973587769939
311,200230,-0.0000031690314113344176827344857269537820061268127805267,-2145.0301147827310144699880369508134678152833293773
312,200240,3.1477475284572117830993418827219026784012754555704E-7,166.52575639144912215286266447417489396621684121565
313,200250,-2.0059009067489933108981376200751916737802399593318E-7,-106.20299950650728971935970506270920899616853995455
314,200280,-0.0000027071852297280559033774939502155720489944904992284,-1886.4800624469906646837759804989811603094339975845
315,200290,0.0000091885402389092156304483352955389425196812636032697,2880.4426871378175015044546317957802071231238412295
316,200300,-1.2020428078190596999039437166072062553224997276853E-7,-64.879625650435354918883602289391605261381407859421
317,200310,1.5492356692249682157448227698763507554761701160741E-8,8.0687918579127969095704119555300225063017486516167
318,200320,3.5332484511628972055919617893514151554627375947771E-7,187.03841878658834791331618037260574020317287445554
319,200330,-0.0000067726790944119847717598051602257883427856056084954,-1145.5679413088658312000251509073733164810003414865
320,200340,0.0000067777499194563738311067552062249515257221452846192,1148.1162346550685560988311589613584097789493232544
321,200350,-2.1109006788473494545212392979662598882015932445590E-7,-111.59884509809726297732817973870629316051405810265
322,200360,-0.0000067180260251821792767012878175627172523550424173020,-1116.5660363435517051329118476354870433409765764986
323,200370,0.0000067308422824598655525846513681084742547942285403169,1123.0007988102180378292890327346415961379803265887
324,200380,-0.0000097297066039603697744456631540644609591321130366408,-3179.6588524896071483551429775764715751981950120715
325,200390,0.0000096286859774383255209953611009419055214552757607781,3124.9328595055673752110874818886155628688684041344
326,200400,7.5183668019386538099792479288017381896950486224216E-9,3.7946058208065155585481762385297052159544734955046
327,200410,1.0223586389237739890528237592832624926174027682478E-7,54.450188454509008605440565394284903303111912217876
328,200420,-0.0000068674043220950555055732669100631885077561228082232,-1193.8310029824083401684200084290715935958896441731
329,200430,1.9890986146682675829270619109417620681433087095869E-7,106.79933960444868909365890290817628515672412039329
330,200440,0.0000068041204772734622462563557033584495109449827751358,1159.1421304306043156815899832759678116586955509497
331,200450,-1.9934845724345720315490355149617644511772001842366E-7,-107.06282596746071236790067144045602480141129271302
332,200460,2.8065971392084284578528051631629894038632118149345E-7,150.19686870174960153463236401546144433091331716088
333,200470,-1.5859006668737340338777737391703312705105745071743E-7,-84.823364398821189787413251223356290511900312498440
334,200480,1.6962757123083318087829611837880943312046539367312E-7,90.437540448265840848107769862698533275767244956439
335,200490,-1.5552439235447413008729554396839724120601471256924E-7,-83.322094082972557025792162084899545005304753678266
336,200500,0.0000021278534900348783074764378591604281416607358259961,1544.7931204362018632310198841399285736984749669479
337,200510,-0.0000021147381761785326531429113717541626354461385999290,-1538.1151520308043122214085201888344897852212567544
338,200520,0.0000021457710857370138864918576100254290923760389471884,1558.8749435719664097931469159118670082653935987868
339,200530,-0.0000090379937546918769606817059817137305599332796078173,-2761.8553255671207141963032164964071337472331604146
340,200540,0.0000094766397861983048118652209837377905639615282043253,3027.3768370199075431344102356037099903989754916626
341,200550,-0.0000026556410633205192670274592579559087984276481407632,-1863.7744854158684145516840932195312471917255096169
342,200560,0.0000033984562921280285785876726576309252554183506814124,2296.3758349260835181321771548118037321060876688052
343,200570,-0.0000033300946909756011844401648536809908922934199420271,-2260.1977519907929576098185298649984578906180033700
344,200580,2.0331697613442573357900073578130658319695298617495E-7,109.57427581597810437695020128148040922287233971509
345,200590,-1.8268552424236136824372572781107688963572596091325E-7,-98.905424612018198941714784687720481149054078155261
346,200600,0.0000026021144714847579170898077380228962881412149069514,1835.5594415831968726630691844717577845953150726759
347,200610,-0.0000025536999832278344600147368528525437214711150608155,-1809.1480899647215536600917541043207045259997787010
